SERIALNO,SPORDER,PUMA,STATE,PWGTP,HISP,RAC1P
2023HU0574503,1,07513,6,12,1,6
2023HU0574503,2,07513,6,14,1,6
2023HU0574658,1,07511,6,23,1,1
2023HU0574724,1,07511,6,12,1,1
2023HU0574724,2,07511,6,16,1,1
2023HU0576138,1,07507,6,14,1,3
2023HU0576138,2,07507,6,12,1,1
2023HU0576138,3,07507,6,26,1,3
2023HU0576138,4,07507,6,27,1,3
2023HU0576217,1,07511,6,50,1,1
2023HU0576217,2,07511,6,45,9,9
2023HU0576217,3,07511,6,60,9,9
2023HU0576217,4,07511,6,61,9,9
2023HU0576217,5,07511,6,70,24,9
2023HU0576217,6,07511,6,71,9,9
2023HU0576218,1,07511,6,12,1,9
2023HU0576218,2,07511,6,11,2,8
2023HU0576781,1,07510,6,12,1,6
2023HU0576913,1,07512,6,11,1,1
2023HU0576913,2,07512,6,12,1,1
2023HU0577240,1,07509,6,15,1,1
2023HU0577282,1,07508,6,19,1,1
2023HU0577282,2,07508,6,19,1,1
2023HU0577282,3,07508,6,23,1,1
2023HU0578052,1,07511,6,12,1,1
2023HU0578271,1,07511,6,20,1,1
2023HU0578271,2,07511,6,18,1,1
2023HU0578804,1,07509,6,20,1,1
2023HU0579876,1,07513,6,18,1,1
2023HU0579876,2,07513,6,17,1,1
2023HU0581334,1,07507,6,38,1,1
2023HU0581334,2,07507,6,38,1,1
2023HU0581334,3,07507,6,32,1,1
2023HU0581334,4,07507,6,27,1,1
2023HU0581649,1,07513,6,11,1,6
2023HU0581649,2,07513,6,12,1,6
2023HU0581649,3,07513,6,12,1,6
2023HU0582243,1,07508,6,12,1,1
2023HU0582243,2,07508,6,17,2,9
2023HU0583590,1,07509,6,44,1,6
2023HU0583590,2,07509,6,43,1,6
2023HU0584606,1,07511,6,15,1,1
2023HU0584606,2,07511,6,10,1,1
2023HU0585638,1,07514,6,23,1,6
2023HU0585947,1,07508,6,11,1,1
2023HU0585947,2,07508,6,10,1,1
2023HU0585998,1,07510,6,57,1,6
2023HU0586226,1,07511,6,14,1,1
2023HU0586231,1,07509,6,16,1,6
2023HU0586297,1,07507,6,40,24,8
2023HU0586297,2,07507,6,33,24,8
2023HU0586297,3,07507,6,36,24,8
2023HU0586595,1,07508,6,12,1,1
2023HU0586595,2,07508,6,13,1,1
2023HU0586595,3,07508,6,7,1,1
2023HU0586595,4,07508,6,14,1,1
2023HU0587230,1,07512,6,17,1,1
2023HU0587230,2,07512,6,18,1,1
2023HU0587306,1,07511,6,12,1,1
2023HU0587306,2,07511,6,9,1,1
2023HU0587743,1,07510,6,110,9,8
2023HU0588078,1,07512,6,14,1,6
2023HU0589830,1,07511,6,17,2,8
2023HU0589830,2,07511,6,15,2,8
2023HU0589830,3,07511,6,4,2,8
2023HU0589830,4,07511,6,16,2,8
2023HU0589830,5,07511,6,19,2,8
2023HU0590583,1,07512,6,25,1,6
2023HU0590583,2,07512,6,21,1,6
2023HU0590583,3,07512,6,14,1,6
2023HU0591164,1,07507,6,12,1,6
2023HU0591164,2,07507,6,17,1,6
2023HU0591164,3,07507,6,16,1,6
2023HU0591164,4,07507,6,10,1,6
2023HU0591164,5,07507,6,9,1,6
2023HU0591164,6,07507,6,9,1,6
2023HU0591164,7,07507,6,12,1,6
2023HU0591164,8,07507,6,13,1,6
2023HU0591164,9,07507,6,17,1,6
2023HU0591164,10,07507,6,17,1,6
2023HU0591707,1,07513,6,13,1,6
2023HU0591813,1,07507,6,14,2,8
2023HU0591813,2,07507,6,13,2,8
2023HU0591813,3,07507,6,7,2,8
2023HU0591813,4,07507,6,13,2,8
2023HU0592314,1,07507,6,11,1,1
2023HU0592314,2,07507,6,12,1,1
2023HU0592314,3,07507,6,24,1,1
2023HU0592355,1,07511,6,25,1,1
2023HU0592564,1,07512,6,31,1,1
2023HU0593934,1,07510,6,33,1,1
2023HU0596733,1,07511,6,45,1,1
2023HU0596733,2,07511,6,49,1,1
2023HU0596733,3,07511,6,39,1,1
2023HU0596733,4,07511,6,41,1,1
2023HU0596733,5,07511,6,39,1,1
2023HU0597817,1,07513,6,13,1,6
2023HU0597817,2,07513,6,12,1,6
2023HU0597817,3,07513,6,13,1,6
2023HU0598646,1,07509,6,36,1,6
2023HU0598878,1,07514,6,11,1,1
2023HU0598980,1,07508,6,14,1,1
2023HU0598980,2,07508,6,13,1,1
2023HU0598980,3,07508,6,16,1,1
2023HU0598980,4,07508,6,16,1,1
2023HU0599182,1,07509,6,36,1,1
2023HU0599210,1,07511,6,26,1,6
2023HU0599679,1,07511,6,10,1,1
2023HU0599679,2,07511,6,12,1,1
2023HU0599914,1,07508,6,17,2,9
2023HU0599914,2,07508,6,9,2,9
2023HU0600041,1,07508,6,12,1,1
2023HU0600041,2,07508,6,11,1,1
2023HU0600041,3,07508,6,12,1,1
2023HU0600041,4,07508,6,21,1,1
2023HU0600250,1,07510,6,15,1,1
2023HU0600250,2,07510,6,18,16,8
2023HU0600250,3,07510,6,18,16,9
2023HU0600673,1,07511,6,22,1,1
2023HU0600673,2,07511,6,20,1,1
2023HU0600673,3,07511,6,17,1,1
2023HU0601222,1,07508,6,16,1,1
2023HU0601222,2,07508,6,14,1,1
2023HU0601222,3,07508,6,13,1,1
2023HU0601740,1,07510,6,13,1,2
2023HU0602095,1,07511,6,26,1,1
2023HU0602292,1,07511,6,10,1,6
2023HU0602292,2,07511,6,9,1,1
2023HU0602292,3,07511,6,12,1,1
2023HU0602292,4,07511,6,12,1,1
2023HU0602292,5,07511,6,4,1,1
2023HU0602292,6,07511,6,12,1,1
2023HU0602731,1,07510,6,10,1,1
2023HU0602731,2,07510,6,10,1,1
2023HU0602731,3,07510,6,10,1,1
2023HU0602949,1,07509,6,18,24,9
2023HU0603734,1,07509,6,33,1,1
2023HU0603734,2,07509,6,43,2,9
2023HU0604047,1,07511,6,13,1,1
2023HU0604047,2,07511,6,11,1,1
2023HU0604047,3,07511,6,11,1,1
2023HU0604433,1,07510,6,39,1,6
2023HU0604433,2,07510,6,48,1,9
2023HU0604475,1,07513,6,42,1,9
2023HU0604475,2,07513,6,43,1,9
2023HU0604475,3,07513,6,43,1,9
2023HU0604481,1,07509,6,9,1,6
2023HU0604481,2,07509,6,7,1,6
2023HU0604481,3,07509,6,6,1,6
2023HU0604686,1,07512,6,52,2,9
2023HU0604686,2,07512,6,48,1,1
2023HU0604756,1,07514,6,9,1,6
2023HU0604756,2,07514,6,7,1,6
2023HU0605061,1,07511,6,29,1,6
2023HU0605061,2,07511,6,31,1,6
2023HU0605237,1,07513,6,15,1,1
2023HU0605237,2,07513,6,17,1,1
2023HU0605926,1,07514,6,28,1,1
2023HU0606103,1,07513,6,22,3,8
2023HU0606272,1,07514,6,7,1,6
2023HU0606272,2,07514,6,12,1,6
2023HU0606272,3,07514,6,12,1,6
2023HU0606272,4,07514,6,7,1,6
2023HU0606614,1,07509,6,52,1,2
2023HU0606930,1,07513,6,14,1,6
2023HU0606930,2,07513,6,12,1,6
2023HU0607683,1,07510,6,9,1,1
2023HU0608090,1,07512,6,14,11,6
2023HU0608090,2,07512,6,10,1,6
2023HU0608090,3,07512,6,20,11,6
2023HU0608090,4,07512,6,20,11,6
2023HU0608090,5,07512,6,12,11,6
2023HU0608090,6,07512,6,8,1,6
2023HU0608321,1,07509,6,14,1,1
2023HU0609596,1,07509,6,5,1,1
2023HU0609809,1,07512,6,13,2,9
2023HU0609809,2,07512,6,15,2,9
2023HU0609970,1,07508,6,11,1,1
2023HU0609970,2,07508,6,10,1,1
2023HU0610027,1,07512,6,59,1,1
2023HU0610027,2,07512,6,56,1,6
2023HU0610027,3,07512,6,75,1,9
2023HU0610027,4,07512,6,62,1,9
2023HU0610208,1,07514,6,46,2,9
2023HU0610208,2,07514,6,32,2,9
2023HU0611492,1,07508,6,19,1,1
2023HU0611492,2,07508,6,19,1,1
2023HU0611696,1,07509,6,11,1,1
2023HU0611697,1,07513,6,44,1,6
2023HU0611697,2,07513,6,37,1,6
2023HU0611697,3,07513,6,52,1,6
2023HU0611697,4,07513,6,39,1,6
2023HU0611697,5,07513,6,40,1,6
2023HU0611697,6,07513,6,41,1,6
2023HU0612214,1,07511,6,9,1,6
2023HU0612214,2,07511,6,12,1,6
2023HU0612230,1,07509,6,30,1,1
2023HU0613371,1,07513,6,29,1,6
2023HU0613562,1,07511,6,14,1,1
2023HU0613562,2,07511,6,11,1,1
2023HU0613562,3,07511,6,12,1,1
2023HU0614227,1,07514,6,12,23,9
2023HU0614457,1,07509,6,16,1,1
2023HU0614457,2,07509,6,22,1,6
2023HU0614923,1,07511,6,15,1,1
2023HU0615454,1,07514,6,13,1,2
2023HU0615670,1,07513,6,13,1,1
2023HU0615670,2,07513,6,13,1,6
2023HU0615768,1,07512,6,31,1,6
2023HU0615768,2,07512,6,35,1,6
2023HU0615768,3,07512,6,31,1,6
2023HU0615819,1,07512,6,11,1,6
2023HU0615819,2,07512,6,10,1,6
2023HU0616777,1,07507,6,44,1,6
2023HU0616777,2,07507,6,36,1,6
2023HU0616777,3,07507,6,37,1,6
2023HU0616777,4,07507,6,25,1,6
2023HU0616777,5,07507,6,26,1,6
2023HU0617793,1,07514,6,10,1,1
2023HU0618391,1,07508,6,23,1,6
2023HU0618391,2,07508,6,25,1,6
2023HU0618654,1,07514,6,19,1,1
2023HU0618654,2,07514,6,7,1,6
2023HU0618739,1,07511,6,38,1,1
2023HU0618774,1,07509,6,57,11,1
2023HU0618774,2,07509,6,13,1,1
2023HU0618981,1,07509,6,11,1,1
2023HU0619121,1,07511,6,12,1,1
2023HU0619121,2,07511,6,12,1,1
2023HU0619684,1,07513,6,13,1,6
2023HU0619684,2,07513,6,10,1,6
2023HU0620016,1,07510,6,16,1,1
2023HU0620016,2,07510,6,14,1,1
2023HU0620502,1,07512,6,20,1,6
2023HU0620502,2,07512,6,11,1,6
2023HU0621329,1,07514,6,9,1,1
2023HU0622206,1,07511,6,12,1,6
2023HU0622206,2,07511,6,12,1,1
2023HU0622374,1,07513,6,17,1,6
2023HU0622970,1,07509,6,26,1,6
2023HU0624391,1,07513,6,12,1,6
2023HU0624391,2,07513,6,14,1,2
2023HU0624391,3,07513,6,12,1,6
2023HU0624391,4,07513,6,9,1,6
2023HU0624939,1,07511,6,10,1,1
2023HU0624939,2,07511,6,8,20,9
2023HU0625058,1,07511,6,17,24,9
2023HU0625058,2,07511,6,18,24,9
2023HU0625103,1,07514,6,48,1,1
2023HU0625742,1,07512,6,9,1,1
2023HU0625846,1,07514,6,11,1,1
2023HU0625987,1,07510,6,16,1,1
2023HU0625987,2,07510,6,16,1,1
2023HU0626561,1,07508,6,13,1,6
2023HU0626561,2,07508,6,11,1,6
2023HU0626561,3,07508,6,13,1,6
2023HU0626561,4,07508,6,13,1,6
2023HU0627476,1,07508,6,15,1,6
2023HU0627532,1,07510,6,36,1,6
2023HU0627532,2,07510,6,31,1,6
2023HU0628007,1,07514,6,6,1,1
2023HU0628175,1,07509,6,26,1,1
2023HU0628466,1,07514,6,18,1,1
2023HU0629025,1,07508,6,73,1,1
2023HU0629025,2,07508,6,70,1,1
2023HU0629364,1,07512,6,12,1,6
2023HU0629364,2,07512,6,11,1,6
2023HU0629364,3,07512,6,16,1,6
2023HU0629505,1,07514,6,41,1,6
2023HU0629656,1,07508,6,10,1,1
2023HU0629877,1,07511,6,44,1,1
2023HU0629877,2,07511,6,38,1,1
2023HU0630866,1,07511,6,15,1,1
2023HU0631087,1,07513,6,11,1,1
2023HU0631087,2,07513,6,11,1,1
2023HU0631534,1,07509,6,9,1,1
2023HU0631534,2,07509,6,12,1,1
2023HU0631712,1,07508,6,23,1,1
2023HU0631712,2,07508,6,20,1,1
2023HU0631712,3,07508,6,36,1,1
2023HU0632052,1,07512,6,21,1,6
2023HU0632052,2,07512,6,12,1,9
2023HU0632538,1,07514,6,20,1,1
2023HU0633543,1,07511,6,15,1,9
2023HU0633543,2,07511,6,12,1,9
2023HU0634446,1,07512,6,10,1,6
2023HU0634446,2,07512,6,12,1,6
2023HU0634446,3,07512,6,12,1,6
2023HU0634446,4,07512,6,12,1,6
2023HU0634821,1,07510,6,20,1,6
2023HU0635145,1,07508,6,18,1,9
2023HU0635145,2,07508,6,16,1,6
2023HU0635145,3,07508,6,14,1,1
2023HU0635258,1,07507,6,14,1,6
2023HU0635258,2,07507,6,9,1,6
2023HU0635258,3,07507,6,9,1,6
2023HU0635358,1,07508,6,12,1,1
2023HU0635358,2,07508,6,12,1,1
2023HU0636892,1,07511,6,66,3,9
2023HU0636922,1,07511,6,9,1,6
2023HU0637225,1,07507,6,9,1,9
2023HU0637237,1,07509,6,10,1,1
2023HU0637237,2,07509,6,9,1,1
2023HU0637478,1,07510,6,17,2,1
2023HU0638113,1,07514,6,34,1,1
2023HU0638790,1,07514,6,18,1,1
2023HU0640234,1,07510,6,15,1,1
2023HU0640234,2,07510,6,22,1,1
2023HU0640234,3,07510,6,18,1,1
2023HU0640366,1,07514,6,14,1,1
2023HU0640656,1,07511,6,27,1,6
2023HU0640656,2,07511,6,24,1,6
2023HU0640887,1,07514,6,13,1,1
2023HU0640887,2,07514,6,9,1,6
2023HU0640916,1,07510,6,28,1,1
2023HU0640916,2,07510,6,20,1,1
2023HU0640932,1,07514,6,4,1,5
2023HU0640932,2,07514,6,6,1,9
2023HU0640932,3,07514,6,11,1,1
2023HU0641167,1,07507,6,11,1,6
2023HU0641167,2,07507,6,9,1,6
2023HU0641167,3,07507,6,12,1,6
2023HU0641604,1,07514,6,18,24,9
2023HU0642116,1,07512,6,17,16,8
2023HU0642689,1,07513,6,14,1,6
2023HU0642689,2,07513,6,18,1,6
2023HU0642689,3,07513,6,15,1,6
2023HU0642689,4,07513,6,11,1,6
2023HU0642748,1,07507,6,21,1,6
2023HU0643127,1,07510,6,17,1,6
2023HU0643127,2,07510,6,16,1,6
2023HU0643261,1,07509,6,110,1,6
2023HU0643261,2,07509,6,111,1,6
2023HU0643475,1,07510,6,52,1,6
2023HU0643475,2,07510,6,49,1,6
2023HU0643475,3,07510,6,38,1,6
2023HU0644019,1,07510,6,23,2,1
2023HU0644019,2,07510,6,25,3,9
2023HU0644195,1,07508,6,9,1,1
2023HU0644195,2,07508,6,10,1,1
2023HU0644502,1,07507,6,20,1,9
2023HU0644502,2,07507,6,18,1,6
2023HU0644502,3,07507,6,20,1,9
2023HU0644502,4,07507,6,19,1,9
2023HU0644502,5,07507,6,20,1,9
2023HU0644502,6,07507,6,13,1,6
2023HU0644760,1,07514,6,36,1,1
2023HU0644760,2,07514,6,19,1,6
2023HU0645080,1,07513,6,18,1,1
2023HU0645080,2,07513,6,14,1,1
2023HU0645333,1,07509,6,7,1,1
2023HU0645333,2,07509,6,7,1,2
2023HU0645420,1,07513,6,15,1,6
2023HU0645420,2,07513,6,11,1,6
2023HU0645420,3,07513,6,16,1,6
2023HU0645420,4,07513,6,15,1,6
2023HU0645420,5,07513,6,11,1,6
2023HU0645498,1,07509,6,20,1,1
2023HU0645498,2,07509,6,16,1,1
2023HU0646486,1,07512,6,65,1,1
2023HU0646486,2,07512,6,67,1,1
2023HU0646700,1,07514,6,10,2,8
2023HU0646700,2,07514,6,10,1,1
2023HU0646841,1,07507,6,16,1,6
2023HU0646841,2,07507,6,13,1,6
2023HU0646841,3,07507,6,9,1,6
2023HU0646841,4,07507,6,16,1,6
2023HU0647265,1,07514,6,15,1,6
2023HU0647265,2,07514,6,13,1,6
2023HU0647265,3,07514,6,10,1,6
2023HU0647265,4,07514,6,9,1,6
2023HU0647534,1,07507,6,8,1,6
2023HU0647534,2,07507,6,9,1,6
2023HU0647534,3,07507,6,7,1,6
2023HU0647534,4,07507,6,6,1,6
2023HU0647534,5,07507,6,6,1,6
2023HU0647611,1,07510,6,27,1,1
2023HU0647611,2,07510,6,18,1,9
2023HU0647702,1,07510,6,41,1,6
2023HU0647702,2,07510,6,48,1,6
2023HU0647894,1,07507,6,16,1,6
2023HU0647894,2,07507,6,10,1,6
2023HU0649244,1,07514,6,9,1,6
2023HU0649244,2,07514,6,11,1,6
2023HU0649244,3,07514,6,11,1,6
2023HU0649782,1,07509,6,15,1,1
2023HU0649904,1,07507,6,7,1,6
2023HU0649904,2,07507,6,7,1,6
2023HU0649904,3,07507,6,6,1,6
2023HU0649904,4,07507,6,6,1,6
2023HU0649904,5,07507,6,8,1,9
2023HU0649904,6,07507,6,12,1,1
2023HU0652106,1,07508,6,13,1,6
2023HU0652143,1,07513,6,11,1,2
2023HU0652143,2,07513,6,10,1,2
2023HU0652143,3,07513,6,7,1,2
2023HU0652279,1,07507,6,16,1,6
2023HU0652279,2,07507,6,12,1,6
2023HU0652279,3,07507,6,13,1,6
2023HU0652279,4,07507,6,14,1,6
2023HU0652279,5,07507,6,11,1,6
2023HU0652279,6,07507,6,8,1,6
2023HU0652279,7,07507,6,11,1,6
2023HU0652279,8,07507,6,13,1,6
2023HU0652279,9,07507,6,8,1,6
2023HU0652528,1,07514,6,22,2,9
2023HU0652528,2,07514,6,21,2,8
2023HU0652887,1,07511,6,14,1,1
2023HU0653000,1,07514,6,16,1,6
2023HU0653000,2,07514,6,9,1,6
2023HU0653000,3,07514,6,9,1,6
2023HU0653000,4,07514,6,9,1,6
2023HU0653187,1,07513,6,10,1,6
2023HU0653187,2,07513,6,12,1,6
2023HU0653187,3,07513,6,13,1,6
2023HU0653856,1,07512,6,12,1,1
2023HU0654391,1,07512,6,12,1,9
2023HU0654391,2,07512,6,13,1,1
2023HU0654391,3,07512,6,17,1,9
2023HU0654391,4,07512,6,17,1,9
2023HU0654703,1,07514,6,88,1,1
2023HU0655892,1,07508,6,24,1,1
2023HU0655892,2,07508,6,23,1,1
2023HU0655892,3,07508,6,20,1,1
2023HU0655892,4,07508,6,20,1,1
2023HU0655892,5,07508,6,18,1,1
2023HU0656536,1,07512,6,11,1,6
2023HU0656536,2,07512,6,11,1,6
2023HU0656536,3,07512,6,14,1,6
2023HU0656536,4,07512,6,12,1,6
2023HU0656788,1,07514,6,16,1,9
2023HU0657864,1,07514,6,17,1,1
2023HU0658272,1,07514,6,14,1,1
2023HU0658272,2,07514,6,14,1,1
2023HU0658921,1,07510,6,95,1,6
2023HU0658921,2,07510,6,94,1,1
2023HU0659241,1,07513,6,6,1,6
2023HU0659241,2,07513,6,7,1,6
2023HU0659241,3,07513,6,7,1,6
2023HU0659241,4,07513,6,6,1,6
2023HU0659327,1,07510,6,18,1,6
2023HU0659327,2,07510,6,18,19,9
2023HU0659814,1,07510,6,10,2,1
2023HU0659814,2,07510,6,9,1,9
2023HU0660635,1,07508,6,14,1,6
2023HU0660920,1,07511,6,8,1,6
2023HU0662363,1,07511,6,12,1,1
2023HU0662363,2,07511,6,15,1,1
2023HU0662384,1,07513,6,16,1,6
2023HU0662880,1,07507,6,13,17,8
2023HU0662880,2,07507,6,19,2,8
2023HU0663047,1,07511,6,14,1,1
2023HU0663721,1,07509,6,25,1,6
2023HU0663721,2,07509,6,28,1,6
2023HU0664248,1,07509,6,31,1,6
2023HU0666018,1,07511,6,38,1,5
2023HU0666143,1,07513,6,6,1,1
2023HU0666143,2,07513,6,6,1,1
2023HU0666143,3,07513,6,5,1,1
2023HU0666143,4,07513,6,13,1,1
2023HU0666146,1,07510,6,12,1,1
2023HU0666168,1,07511,6,20,1,1
2023HU0666168,2,07511,6,17,1,1
2023HU0666759,1,07509,6,16,1,1
2023HU0667253,1,07510,6,18,1,1
2023HU0667396,1,07514,6,19,1,1
2023HU0667548,1,07514,6,10,1,6
2023HU0667548,2,07514,6,7,1,6
2023HU0667805,1,07514,6,36,1,1
2023HU0668195,1,07511,6,13,1,1
2023HU0668380,1,07511,6,16,1,1
2023HU0668659,1,07513,6,19,1,1
2023HU0668659,2,07513,6,23,1,1
2023HU0668659,3,07513,6,17,1,1
2023HU0668659,4,07513,6,23,1,1
2023HU0668659,5,07513,6,16,1,1
2023HU0668741,1,07510,6,24,1,1
2023HU0669611,1,07510,6,78,1,6
2023HU0669611,2,07510,6,94,1,6
2023HU0669682,1,07511,6,12,1,6
2023HU0669682,2,07511,6,10,1,6
2023HU0670371,1,07511,6,33,1,6
2023HU0670371,2,07511,6,28,1,6
2023HU0670418,1,07511,6,50,1,1
2023HU0670418,2,07511,6,49,23,1
2023HU0670418,3,07511,6,50,23,1
2023HU0670613,1,07512,6,13,1,6
2023HU0670613,2,07512,6,14,1,6
2023HU0670623,1,07507,6,12,1,1
2023HU0670623,2,07507,6,12,1,6
2023HU0670662,1,07512,6,9,1,1
2023HU0670662,2,07512,6,7,5,9
2023HU0670662,3,07512,6,2,5,9
2023HU0670662,4,07512,6,15,5,9
2023HU0672003,1,07513,6,8,1,1
2023HU0672003,2,07513,6,7,1,1
2023HU0672003,3,07513,6,6,1,1
2023HU0672003,4,07513,6,6,1,1
2023HU0672003,5,07513,6,6,1,1
2023HU0672014,1,07514,6,13,1,1
2023HU0672014,2,07514,6,8,1,1
2023HU0672014,3,07514,6,8,1,1
2023HU0672069,1,07511,6,22,1,1
2023HU0672069,2,07511,6,17,1,1
2023HU0672069,3,07511,6,16,1,1
2023HU0673672,1,07512,6,10,1,1
2023HU0673829,1,07514,6,27,1,1
2023HU0674107,1,07510,6,15,1,2
2023HU0674107,2,07510,6,56,1,1
2023HU0674107,3,07510,6,63,1,9
2023HU0674107,4,07510,6,33,1,9
2023HU0674340,1,07512,6,11,1,1
2023HU0674340,2,07512,6,12,1,1
2023HU0674340,3,07512,6,18,1,1
2023HU0674340,4,07512,6,18,1,1
2023HU0674385,1,07514,6,20,4,9
2023HU0674727,1,07511,6,15,1,1
2023HU0674727,2,07511,6,10,1,6
2023HU0674847,1,07509,6,10,1,9
2023HU0674999,1,07514,6,32,1,6
2023HU0675158,1,07509,6,36,1,2
2023HU0675158,2,07509,6,21,1,2
2023HU0676057,1,07514,6,17,1,1
2023HU0676334,1,07513,6,15,1,6
2023HU0677307,1,07509,6,18,1,6
2023HU0677307,2,07509,6,13,1,6
2023HU0678778,1,07507,6,12,1,6
2023HU0678778,2,07507,6,11,1,6
2023HU0678778,3,07507,6,9,1,6
2023HU0678778,4,07507,6,12,1,6
2023HU0678778,5,07507,6,10,1,6
2023HU0678778,6,07507,6,10,1,6
2023HU0678778,7,07507,6,20,1,1
2023HU0678778,8,07507,6,10,1,1
2023HU0678778,9,07507,6,7,1,1
2023HU0678925,1,07508,6,16,1,6
2023HU0678925,2,07508,6,12,1,6
2023HU0679061,1,07508,6,15,1,1
2023HU0679061,2,07508,6,19,1,1
2023HU0679061,3,07508,6,14,1,1
2023HU0679679,1,07508,6,72,1,6
2023HU0679679,2,07508,6,85,1,6
2023HU0679928,1,07514,6,11,1,1
2023HU0680044,1,07507,6,6,1,6
2023HU0680044,2,07507,6,6,1,6
2023HU0680203,1,07512,6,19,2,9
2023HU0680203,2,07512,6,11,2,9
2023HU0680203,3,07512,6,8,2,9
2023HU0682174,1,07507,6,31,1,2
2023HU0682174,2,07507,6,25,1,2
2023HU0682244,1,07513,6,16,1,1
2023HU0682244,2,07513,6,13,1,1
2023HU0682468,1,07513,6,17,1,6
2023HU0682468,2,07513,6,13,1,6
2023HU0682468,3,07513,6,10,1,6
2023HU0682622,1,07514,6,16,1,6
2023HU0682622,2,07514,6,14,1,1
2023HU0682637,1,07507,6,15,1,1
2023HU0682637,2,07507,6,21,2,9
2023HU0683417,1,07513,6,12,1,1
2023HU0683417,2,07513,6,11,1,6
2023HU0684526,1,07508,6,10,1,1
2023HU0685272,1,07514,6,18,1,9
2023HU0685272,2,07514,6,19,1,6
2023HU0685272,3,07514,6,15,1,6
2023HU0685403,1,07509,6,12,1,1
2023HU0685403,2,07509,6,13,1,1
2023HU0685514,1,07512,6,34,1,1
2023HU0685514,2,07512,6,40,1,1
2023HU0685514,3,07512,6,33,1,1
2023HU0685514,4,07512,6,41,1,1
2023HU0685514,5,07512,6,34,1,1
2023HU0685587,1,07511,6,18,2,9
2023HU0685587,2,07511,6,22,2,9
2023HU0685925,1,07510,6,25,1,1
2023HU0687053,1,07514,6,10,1,1
2023HU0687072,1,07512,6,12,1,1
2023HU0687072,2,07512,6,12,1,6
2023HU0687072,3,07512,6,7,1,9
2023HU0687487,1,07507,6,11,1,2
2023HU0687541,1,07514,6,12,1,1
2023HU0687883,1,07511,6,15,1,1
2023HU0687883,2,07511,6,12,2,9
2023HU0688111,1,07508,6,33,1,6
2023HU0688111,2,07508,6,28,1,6
2023HU0688156,1,07510,6,7,1,6
2023HU0688432,1,07509,6,4,1,1
2023HU0688432,2,07509,6,6,1,1
2023HU0688923,1,07510,6,14,1,1
2023HU0689024,1,07510,6,21,1,1
2023HU0689464,1,07511,6,12,1,6
2023HU0689464,2,07511,6,17,1,6
2023HU0689464,3,07511,6,22,1,6
2023HU0689464,4,07511,6,15,1,6
2023HU0689464,5,07511,6,19,1,6
2023HU0689618,1,07514,6,15,1,6
2023HU0689663,1,07508,6,26,1,6
2023HU0689663,2,07508,6,22,1,1
2023HU0690038,1,07508,6,16,1,6
2023HU0690038,2,07508,6,15,1,1
2023HU0690038,3,07508,6,18,1,9
2023HU0690569,1,07509,6,12,1,1
2023HU0690994,1,07512,6,14,1,1
2023HU0690994,2,07512,6,10,1,1
2023HU0690994,3,07512,6,10,1,1
2023HU0691671,1,07510,6,21,1,9
2023HU0691671,2,07510,6,15,1,1
2023HU0691758,1,07507,6,11,1,6
2023HU0691758,2,07507,6,13,1,6
2023HU0691758,3,07507,6,9,1,6
2023HU0691758,4,07507,6,14,1,6
2023HU0691758,5,07507,6,9,1,6
2023HU0691762,1,07511,6,18,11,8
2023HU0691762,2,07511,6,14,9,8
2023HU0691799,1,07508,6,10,1,1
2023HU0691799,2,07508,6,12,1,1
2023HU0692376,1,07507,6,20,1,1
2023HU0692540,1,07511,6,4,1,2
2023HU0692698,1,07511,6,16,2,9
2023HU0692698,2,07511,6,11,2,9
2023HU0692698,3,07511,6,6,1,2
2023HU0692793,1,07510,6,26,1,6
2023HU0692793,2,07510,6,21,1,6
2023HU0693215,1,07511,6,40,1,1
2023HU0693402,1,07508,6,20,1,1
2023HU0693523,1,07508,6,7,1,1
2023HU0693523,2,07508,6,7,1,1
2023HU0693882,1,07509,6,12,1,6
2023HU0694024,1,07514,6,15,1,6
2023HU0694024,2,07514,6,11,2,9
2023HU0694033,1,07514,6,21,1,1
2023HU0694247,1,07510,6,47,1,1
2023HU0694247,2,07510,6,44,1,1
2023HU0694247,3,07510,6,44,1,1
2023HU0694247,4,07510,6,44,1,1
2023HU0694461,1,07511,6,11,1,1
2023HU0694461,2,07511,6,11,1,6
2023HU0694606,1,07508,6,20,1,1
2023HU0694606,2,07508,6,18,1,1
2023HU0694982,1,07514,6,15,1,1
2023HU0695427,1,07507,6,23,1,2
2023HU0695427,2,07507,6,21,1,2
2023HU0695427,3,07507,6,17,1,2
2023HU0695704,1,07509,6,11,1,6
2023HU0696199,1,07508,6,20,19,1
2023HU0696199,2,07508,6,18,1,1
2023HU0696823,1,07512,6,9,1,1
2023HU0696823,2,07512,6,7,1,1
2023HU0696823,3,07512,6,7,1,1
2023HU0696823,4,07512,6,5,2,1
2023HU0698028,1,07511,6,13,24,1
2023HU0698028,2,07511,6,13,2,1
2023HU0698092,1,07511,6,39,2,8
2023HU0698092,2,07511,6,35,2,8
2023HU0698092,3,07511,6,32,2,8
2023HU0698092,4,07511,6,45,2,8
2023HU0698221,1,07514,6,68,1,2
2023HU0698221,2,07514,6,44,3,2
2023HU0698260,1,07507,6,12,2,2
2023HU0698260,2,07507,6,11,1,6
2023HU0698960,1,07510,6,9,1,1
2023HU0698960,2,07510,6,10,1,1
2023HU0698960,3,07510,6,10,1,1
2023HU0699323,1,07513,6,20,1,6
